Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
65834,5/12/2019,Palladium Shopping Curitiba,Camiseta Liso,1,187,187
65835,5/12/2019,Shopping Midway Mall,Relógio,1,200,200
65837,5/12/2019,Shopping Iguatemi Fortaleza,Bermuda,2,150,300
65837,5/12/2019,Shopping Iguatemi Fortaleza,Short Listrado,3,102,306
65838,5/12/2019,Rio Mar Shopping Fortaleza,Cinto,1,200,200
65838,5/12/2019,Rio Mar Shopping Fortaleza,Terno Xadrez,2,709,1418
65841,5/12/2019,Shopping União de Osasco,Chinelo Xadrez,4,66,264
65842,5/12/2019,Palladium Shopping Curitiba,Polo Linho,3,176,528
65842,5/12/2019,Palladium Shopping Curitiba,Pulseira Linho,2,114,228
65842,5/12/2019,Palladium Shopping Curitiba,Pulseira,3,70,210
65842,5/12/2019,Palladium Shopping Curitiba,Sunga Listrado,1,114,114
65843,5/12/2019,Shopping Recife,Tênis Linho,1,294,294
65844,5/12/2019,Passei das Águas Shopping,Calça,1,170,170
65844,5/12/2019,Passei das Águas Shopping,Calça,3,170,510
65844,5/12/2019,Passei das Águas Shopping,Chinelo Estampa,2,74,148
65845,5/12/2019,Passei das Águas Shopping,Relógio Xadrez,3,214,642
65845,5/12/2019,Passei das Águas Shopping,Cueca Linho,2,93,186
65846,5/12/2019,Shopping Center Leste Aricanduva,Chinelo Listrado,1,73,73
65846,5/12/2019,Shopping Center Leste Aricanduva,Camiseta Linho,1,223,223
65847,5/12/2019,Iguatemi Esplanada,Tênis,1,250,250
65847,5/12/2019,Iguatemi Esplanada,Camiseta,1,180,180
65847,5/12/2019,Iguatemi Esplanada,Cueca Linho,5,93,465
65849,5/12/2019,Shopping Center Leste Aricanduva,Chinelo Xadrez,3,66,198
65850,5/12/2019,Shopping Center Interlagos,Polo Linho,2,176,352
65850,5/12/2019,Shopping Center Interlagos,Meia,4,30,120
65852,5/12/2019,Shopping Eldorado,Meia Liso,1,38,38
65853,5/12/2019,Shopping Morumbi,Camiseta,5,180,900
65854,5/12/2019,Norte Shopping,Mochila Liso,2,276,552
65856,5/12/2019,Shopping Barra,Cueca Estampa,2,66,132
65856,5/12/2019,Shopping Barra,Short Listrado,3,102,306
65856,5/12/2019,Shopping Barra,Pulseira Liso,1,87,87
65857,5/12/2019,Shopping Eldorado,Relógio Liso,3,216,648
65858,5/12/2019,Iguatemi Campinas,Sapato Listrado,4,363,1452
65858,5/12/2019,Iguatemi Campinas,Camisa Xadrez,2,105,210
65859,5/12/2019,Iguatemi Campinas,Chinelo Linho,1,105,105
65859,5/12/2019,Iguatemi Campinas,Bermuda,4,150,600
65859,5/12/2019,Iguatemi Campinas,Relógio Xadrez,5,214,1070
65859,5/12/2019,Iguatemi Campinas,Mochila,1,270,270
65860,5/12/2019,Bourbon Shopping SP,Pulseira,1,70,70
65861,5/12/2019,Shopping União de Osasco,Tênis,2,250,500
65861,5/12/2019,Shopping União de Osasco,Camiseta Listrado,2,197,394
65862,5/12/2019,Iguatemi Esplanada,Tênis Liso,2,266,532
65862,5/12/2019,Iguatemi Esplanada,Cueca Xadrez,2,60,120
65863,5/12/2019,Center Shopping Uberlândia,Cueca Listrado,1,67,67
65864,5/12/2019,Norte Shopping,Pulseira Linho,3,114,342
65865,5/12/2019,Shopping Ibirapuera,Short,2,90,180
65867,5/12/2019,Shopping Barra,Mochila Linho,1,311,311
65868,5/12/2019,Shopping Barra,Camisa Gola V Linho,1,145,145
65869,5/12/2019,Salvador Shopping,Camiseta Linho,1,223,223
65869,5/12/2019,Salvador Shopping,Casaco Linho,1,299,299
65870,5/12/2019,Shopping União de Osasco,Camiseta,2,180,360
65870,5/12/2019,Shopping União de Osasco,Short Linho,1,133,133
65870,5/12/2019,Shopping União de Osasco,Calça Liso,1,190,190
65872,5/12/2019,Bourbon Shopping SP,Bermuda Listrado,1,163,163
65874,5/12/2019,Parque Dom Pedro Shopping,Tênis Liso,1,266,266
65875,5/12/2019,Shopping Morumbi,Sunga Estampa,3,120,360
65879,5/12/2019,Novo Shopping Ribeirão Preto,Polo Xadrez,1,142,142
65880,5/12/2019,Bourbon Shopping SP,Short Liso,2,108,216
65880,5/12/2019,Bourbon Shopping SP,Relógio Linho,1,240,240
65881,5/12/2019,Center Shopping Uberlândia,Terno Linho,1,750,750
65881,5/12/2019,Center Shopping Uberlândia,Cueca Listrado,1,67,67
65881,5/12/2019,Center Shopping Uberlândia,Short Linho,1,133,133
65881,5/12/2019,Center Shopping Uberlândia,Polo Listrado,5,149,745
65882,5/12/2019,Ribeirão Shopping,Camiseta Liso,4,187,748
65882,5/12/2019,Ribeirão Shopping,Relógio Linho,2,240,480
65883,5/12/2019,Rio Mar Shopping Fortaleza,Mochila Estampa,1,277,277
65883,5/12/2019,Rio Mar Shopping Fortaleza,Camisa Estampa,2,113,226
65884,5/12/2019,Novo Shopping Ribeirão Preto,Pulseira Linho,2,114,228
65885,5/12/2019,Rio Mar Shopping Fortaleza,Sapato Listrado,1,363,363
65888,5/12/2019,Rio Mar Recife,Casaco Listrado,1,269,269
65889,5/12/2019,Shopping Vila Velha,Cinto Xadrez,1,215,215
65889,5/12/2019,Shopping Vila Velha,Sunga Xadrez,1,116,116
65889,5/12/2019,Shopping Vila Velha,Pulseira Liso,1,87,87
65891,5/12/2019,Novo Shopping Ribeirão Preto,Tênis,5,250,1250
65891,5/12/2019,Novo Shopping Ribeirão Preto,Gorro Estampa,1,93,93
65891,5/12/2019,Novo Shopping Ribeirão Preto,Relógio Liso,1,216,216
65892,5/12/2019,Iguatemi Esplanada,Tênis Estampa,2,256,512
65893,5/12/2019,Bourbon Shopping SP,Gorro,3,80,240
65894,5/12/2019,Shopping Eldorado,Mochila Linho,1,311,311
65894,5/12/2019,Shopping Eldorado,Terno Estampa,2,706,1412
65895,5/12/2019,Passei das Águas Shopping,Camisa Gola V Xadrez,1,107,107
65895,5/12/2019,Passei das Águas Shopping,Cinto,5,200,1000
65895,5/12/2019,Passei das Águas Shopping,Short Liso,2,108,216
65897,5/12/2019,Shopping SP Market,Meia Estampa,1,50,50
65897,5/12/2019,Shopping SP Market,Terno Linho,2,750,1500
65900,5/12/2019,Shopping SP Market,Camiseta Linho,1,223,223
65901,5/12/2019,Shopping Morumbi,Camisa Gola V Liso,1,118,118
65903,5/12/2019,Passei das Águas Shopping,Camisa Gola V Xadrez,3,107,321
65906,5/12/2019,Shopping Barra,Camisa Gola V Linho,4,145,580
65906,5/12/2019,Shopping Barra,Gorro Linho,2,124,248
65907,5/12/2019,Shopping Barra,Cueca,1,50,50
65907,5/12/2019,Shopping Barra,Camisa Linho,1,141,141
65911,5/12/2019,Norte Shopping,Sapato Xadrez,3,368,1104
65911,5/12/2019,Norte Shopping,Tênis,1,250,250
65913,5/12/2019,Shopping União de Osasco,Meia Linho,5,78,390
65914,5/12/2019,Shopping Barra,Pulseira Linho,2,114,228
65914,5/12/2019,Shopping Barra,Calça Liso,2,190,380
65914,5/12/2019,Shopping Barra,Calça Liso,1,190,190
65914,5/12/2019,Shopping Barra,Camisa Gola V Listrado,3,116,348
65915,5/12/2019,Norte Shopping,Meia Linho,1,78,78
65915,5/12/2019,Norte Shopping,Pulseira Xadrez,1,87,87
65916,5/12/2019,Shopping Center Leste Aricanduva,Pulseira Listrado,1,79,79
65918,5/12/2019,Center Shopping Uberlândia,Cinto Xadrez,1,215,215
65918,5/12/2019,Center Shopping Uberlândia,Meia Xadrez,1,41,41
65919,5/12/2019,Rio Mar Shopping Fortaleza,Cinto Linho,1,248,248
65919,5/12/2019,Rio Mar Shopping Fortaleza,Relógio Xadrez,2,214,428
65919,5/12/2019,Rio Mar Shopping Fortaleza,Bermuda Liso,4,157,628
65919,5/12/2019,Rio Mar Shopping Fortaleza,Sapato Listrado,5,363,1815
65920,5/12/2019,Iguatemi Campinas,Calça Liso,1,190,190
65921,5/12/2019,Shopping Iguatemi Fortaleza,Relógio Liso,1,216,216
65921,5/12/2019,Shopping Iguatemi Fortaleza,Cinto Linho,1,248,248
65921,5/12/2019,Shopping Iguatemi Fortaleza,Chinelo Liso,3,71,213
65922,5/12/2019,Shopping SP Market,Polo,2,130,260
65922,5/12/2019,Shopping SP Market,Cinto,2,200,400
65923,5/12/2019,Shopping Ibirapuera,Camiseta Listrado,1,197,197
65923,5/12/2019,Shopping Ibirapuera,Sunga Estampa,2,120,240
65924,5/12/2019,Shopping Eldorado,Chinelo Linho,2,105,210
65924,5/12/2019,Shopping Eldorado,Cinto Listrado,2,214,428
65924,5/12/2019,Shopping Eldorado,Short Xadrez,1,100,100
65925,5/12/2019,Center Shopping Uberlândia,Cinto Xadrez,2,215,430
65926,5/12/2019,Shopping Vila Velha,Bermuda Estampa,5,169,845
65926,5/12/2019,Shopping Vila Velha,Casaco Liso,1,255,255
65926,5/12/2019,Shopping Vila Velha,Terno Xadrez,1,709,709
65927,5/12/2019,Shopping Barra,Sunga Liso,5,114,570
65927,5/12/2019,Shopping Barra,Gorro Estampa,2,93,186
65927,5/12/2019,Shopping Barra,Calça Liso,1,190,190
65929,5/12/2019,Iguatemi Esplanada,Mochila Estampa,2,277,554
65930,5/12/2019,Shopping Barra,Sapato Listrado,5,363,1815
65930,5/12/2019,Shopping Barra,Camisa Linho,4,141,564
65931,5/12/2019,Shopping Ibirapuera,Sunga,3,100,300
65931,5/12/2019,Shopping Ibirapuera,Short Xadrez,2,100,200
65932,5/12/2019,Shopping SP Market,Relógio Liso,1,216,216
65932,5/12/2019,Shopping SP Market,Camiseta Estampa,2,196,392
65933,5/12/2019,Passei das Águas Shopping,Camisa Estampa,3,113,339
65933,5/12/2019,Passei das Águas Shopping,Calça Linho,1,211,211
65935,5/12/2019,Rio Mar Shopping Fortaleza,Chinelo Xadrez,1,66,66
65935,5/12/2019,Rio Mar Shopping Fortaleza,Casaco Linho,5,299,1495
65936,5/12/2019,Iguatemi Esplanada,Meia Listrado,2,37,74
65937,5/12/2019,Shopping Ibirapuera,Bermuda Xadrez,2,155,310
65939,5/12/2019,Shopping Morumbi,Casaco,1,250,250
65939,5/12/2019,Shopping Morumbi,Relógio Xadrez,1,214,214
65939,5/12/2019,Shopping Morumbi,Sunga,2,100,200
65940,5/12/2019,Shopping Midway Mall,Bermuda Listrado,2,163,326
65941,5/12/2019,Ribeirão Shopping,Tênis Liso,1,266,266
65942,5/12/2019,Iguatemi Esplanada,Relógio,1,200,200
65942,5/12/2019,Iguatemi Esplanada,Chinelo Liso,5,71,355
65945,5/12/2019,Novo Shopping Ribeirão Preto,Camiseta Xadrez,1,200,200
65945,5/12/2019,Novo Shopping Ribeirão Preto,Mochila Liso,3,276,828
65945,5/12/2019,Novo Shopping Ribeirão Preto,Gorro,2,80,160
65945,5/12/2019,Novo Shopping Ribeirão Preto,Camiseta Listrado,1,197,197
65945,5/12/2019,Novo Shopping Ribeirão Preto,Sunga,3,100,300
65947,5/12/2019,Iguatemi Esplanada,Sunga,1,100,100
65947,5/12/2019,Iguatemi Esplanada,Polo Estampa,1,138,138
65947,5/12/2019,Iguatemi Esplanada,Cueca,2,50,100
65948,5/12/2019,Iguatemi Campinas,Terno Xadrez,2,709,1418
65948,5/12/2019,Iguatemi Campinas,Casaco Estampa,2,256,512
65948,5/12/2019,Iguatemi Campinas,Pulseira,1,70,70
65948,5/12/2019,Iguatemi Campinas,Sunga Estampa,4,120,480
65949,5/12/2019,Shopping Midway Mall,Camisa Linho,2,141,282
65949,5/12/2019,Shopping Midway Mall,Polo Linho,3,176,528
65949,5/12/2019,Shopping Midway Mall,Sunga Listrado,1,114,114
65949,5/12/2019,Shopping Midway Mall,Bermuda Linho,1,195,195
65949,5/12/2019,Shopping Midway Mall,Polo Listrado,3,149,447
65952,5/12/2019,Palladium Shopping Curitiba,Calça Xadrez,2,185,370
65952,5/12/2019,Palladium Shopping Curitiba,Casaco Xadrez,2,259,518
65953,5/12/2019,Passei das Águas Shopping,Tênis Liso,2,266,532
65953,5/12/2019,Passei das Águas Shopping,Short Xadrez,2,100,200
65955,5/12/2019,Shopping Recife,Chinelo Liso,2,71,142
65956,5/12/2019,Shopping Barra,Cueca Xadrez,1,60,60
65956,5/12/2019,Shopping Barra,Camiseta Xadrez,3,200,600
65958,5/12/2019,Shopping União de Osasco,Mochila Linho,1,311,311
65958,5/12/2019,Shopping União de Osasco,Cueca Liso,2,69,138
65958,5/12/2019,Shopping União de Osasco,Relógio Liso,3,216,648
65959,5/12/2019,Shopping Iguatemi Fortaleza,Camisa Liso,2,105,210
65959,5/12/2019,Shopping Iguatemi Fortaleza,Polo Xadrez,3,142,426
65962,5/12/2019,Shopping Center Interlagos,Sapato Liso,5,368,1840
65962,5/12/2019,Shopping Center Interlagos,Camisa Gola V Estampa,1,118,118
65963,5/12/2019,Ribeirão Shopping,Camisa Linho,5,141,705
65964,5/12/2019,Parque Dom Pedro Shopping,Sapato Liso,1,368,368
65964,5/12/2019,Parque Dom Pedro Shopping,Terno Linho,1,750,750
65965,5/12/2019,Rio Mar Shopping Fortaleza,Terno Estampa,3,706,2118
65965,5/12/2019,Rio Mar Shopping Fortaleza,Calça Estampa,1,177,177
65966,5/12/2019,Palladium Shopping Curitiba,Cueca Estampa,4,66,264
65966,5/12/2019,Palladium Shopping Curitiba,Camisa Gola V Liso,1,118,118
65966,5/12/2019,Palladium Shopping Curitiba,Casaco Estampa,3,256,768
65966,5/12/2019,Palladium Shopping Curitiba,Meia Liso,3,38,114
65968,5/12/2019,Palladium Shopping Curitiba,Cinto Listrado,4,214,856
65968,5/12/2019,Palladium Shopping Curitiba,Polo,4,130,520
65970,5/12/2019,Shopping União de Osasco,Pulseira Xadrez,2,87,174
65970,5/12/2019,Shopping União de Osasco,Pulseira Liso,1,87,87
65970,5/12/2019,Shopping União de Osasco,Calça,5,170,850
65970,5/12/2019,Shopping União de Osasco,Chinelo,3,60,180
65971,5/12/2019,Shopping Eldorado,Casaco Linho,2,299,598
65971,5/12/2019,Shopping Eldorado,Camisa Liso,1,105,105
65972,5/12/2019,Parque Dom Pedro Shopping,Sapato Liso,3,368,1104
65974,5/12/2019,Parque Dom Pedro Shopping,Chinelo Listrado,1,73,73
65974,5/12/2019,Parque Dom Pedro Shopping,Calça Xadrez,1,185,185
65974,5/12/2019,Parque Dom Pedro Shopping,Camisa Linho,1,141,141
65975,6/12/2019,Shopping Recife,Camiseta,4,180,720
65976,6/12/2019,Parque Dom Pedro Shopping,Camisa Gola V Estampa,1,118,118
65978,6/12/2019,Rio Mar Shopping Fortaleza,Cueca Liso,1,69,69
65978,6/12/2019,Rio Mar Shopping Fortaleza,Chinelo Estampa,1,74,74
65978,6/12/2019,Rio Mar Shopping Fortaleza,Cueca Xadrez,3,60,180
65979,6/12/2019,Passei das Águas Shopping,Gorro Estampa,1,93,93
65980,6/12/2019,Salvador Shopping,Mochila Listrado,5,275,1375
65980,6/12/2019,Salvador Shopping,Chinelo Xadrez,2,66,132
65980,6/12/2019,Salvador Shopping,Sunga Xadrez,4,116,464
65981,6/12/2019,Shopping Ibirapuera,Short Listrado,2,102,204
65983,6/12/2019,Shopping Morumbi,Tênis Xadrez,2,259,518
65983,6/12/2019,Shopping Morumbi,Mochila Xadrez,1,283,283
65984,6/12/2019,Shopping SP Market,Cueca Xadrez,3,60,180
65984,6/12/2019,Shopping SP Market,Camiseta Estampa,2,196,392
65985,6/12/2019,Parque Dom Pedro Shopping,Polo Xadrez,2,142,284
65986,6/12/2019,Iguatemi Campinas,Meia,1,30,30
65986,6/12/2019,Iguatemi Campinas,Camisa Gola V Liso,2,118,236
65987,6/12/2019,Center Shopping Uberlândia,Casaco Xadrez,1,259,259
65989,6/12/2019,Rio Mar Shopping Fortaleza,Tênis Estampa,4,256,1024
65990,6/12/2019,Shopping Iguatemi Fortaleza,Sunga Listrado,1,114,114
65991,6/12/2019,Shopping Midway Mall,Polo Liso,2,137,274
65991,6/12/2019,Shopping Midway Mall,Calça,2,170,340
65992,6/12/2019,Rio Mar Shopping Fortaleza,Calça Liso,1,190,190
65992,6/12/2019,Rio Mar Shopping Fortaleza,Calça Estampa,1,177,177
65993,6/12/2019,Shopping Iguatemi Fortaleza,Sapato Linho,2,391,782
65993,6/12/2019,Shopping Iguatemi Fortaleza,Pulseira Estampa,1,87,87
65993,6/12/2019,Shopping Iguatemi Fortaleza,Tênis Listrado,1,262,262
65993,6/12/2019,Shopping Iguatemi Fortaleza,Sapato Xadrez,2,368,736
65994,6/12/2019,Norte Shopping,Short,2,90,180
65994,6/12/2019,Norte Shopping,Pulseira Liso,2,87,174
65995,6/12/2019,Shopping Recife,Gorro Liso,3,92,276
65995,6/12/2019,Shopping Recife,Tênis Listrado,3,262,786
65995,6/12/2019,Shopping Recife,Meia,3,30,90
65997,6/12/2019,Iguatemi Esplanada,Relógio Linho,1,240,240
65997,6/12/2019,Iguatemi Esplanada,Sunga Liso,1,114,114
65998,6/12/2019,Rio Mar Recife,Short Linho,2,133,266
65998,6/12/2019,Rio Mar Recife,Chinelo Listrado,2,73,146
65999,6/12/2019,Shopping Midway Mall,Camisa,1,100,100
66001,6/12/2019,Shopping Iguatemi Fortaleza,Casaco Estampa,2,256,512
66002,6/12/2019,Palladium Shopping Curitiba,Gorro Listrado,3,97,291
66003,6/12/2019,Ribeirão Shopping,Polo Listrado,2,149,298
66003,6/12/2019,Ribeirão Shopping,Polo Listrado,3,149,447
66003,6/12/2019,Ribeirão Shopping,Pulseira,1,70,70
66005,6/12/2019,Shopping Recife,Cueca Linho,1,93,93
66006,6/12/2019,Shopping Center Interlagos,Short Liso,2,108,216
66007,6/12/2019,Shopping Center Interlagos,Gorro Listrado,1,97,97
66007,6/12/2019,Shopping Center Interlagos,Calça,2,170,340
66008,6/12/2019,Shopping Recife,Camisa Estampa,5,113,565
66008,6/12/2019,Shopping Recife,Casaco Listrado,1,269,269
66008,6/12/2019,Shopping Recife,Relógio Xadrez,2,214,428
66008,6/12/2019,Shopping Recife,Cueca Xadrez,2,60,120
66009,6/12/2019,Parque Dom Pedro Shopping,Bermuda Linho,1,195,195
66010,6/12/2019,Shopping Midway Mall,Camisa Gola V Liso,1,118,118
66010,6/12/2019,Shopping Midway Mall,Polo Estampa,4,138,552
66011,6/12/2019,Shopping Recife,Camisa,1,100,100
66011,6/12/2019,Shopping Recife,Casaco Estampa,1,256,256
66012,6/12/2019,Shopping Eldorado,Meia Xadrez,2,41,82
66014,6/12/2019,Shopping Ibirapuera,Sunga,2,100,200
66016,6/12/2019,Shopping Midway Mall,Chinelo Listrado,1,73,73
66017,6/12/2019,Shopping Barra,Sunga,1,100,100
66018,6/12/2019,Rio Mar Recife,Cinto Xadrez,1,215,215
66019,6/12/2019,Shopping Morumbi,Camisa Gola V Xadrez,2,107,214
66020,6/12/2019,Salvador Shopping,Sunga Listrado,1,114,114
66021,6/12/2019,Rio Mar Shopping Fortaleza,Calça Xadrez,1,185,185
66021,6/12/2019,Rio Mar Shopping Fortaleza,Camisa Gola V Linho,5,145,725
66021,6/12/2019,Rio Mar Shopping Fortaleza,Mochila Linho,1,311,311
66022,6/12/2019,Shopping Center Interlagos,Tênis Linho,1,294,294
66022,6/12/2019,Shopping Center Interlagos,Cueca Linho,3,93,279
66023,6/12/2019,Shopping Barra,Gorro Xadrez,1,85,85
66025,6/12/2019,Shopping Ibirapuera,Polo,1,130,130
66025,6/12/2019,Shopping Ibirapuera,Camiseta Estampa,3,196,588
66026,6/12/2019,Rio Mar Shopping Fortaleza,Polo,3,130,390
66027,6/12/2019,Iguatemi Campinas,Short Linho,5,133,665
66028,6/12/2019,Shopping SP Market,Casaco Listrado,1,269,269
66029,6/12/2019,Iguatemi Campinas,Cinto,2,200,400
66029,6/12/2019,Iguatemi Campinas,Pulseira Estampa,3,87,261
66029,6/12/2019,Iguatemi Campinas,Pulseira Listrado,2,79,158
66030,6/12/2019,Palladium Shopping Curitiba,Terno Estampa,1,706,706
66032,6/12/2019,Shopping Vila Velha,Bermuda Xadrez,1,155,155
66032,6/12/2019,Shopping Vila Velha,Camisa Xadrez,2,105,210
66032,6/12/2019,Shopping Vila Velha,Chinelo Liso,1,71,71
66033,6/12/2019,Iguatemi Esplanada,Mochila Estampa,3,277,831
66033,6/12/2019,Iguatemi Esplanada,Bermuda Estampa,1,169,169
66034,6/12/2019,Iguatemi Campinas,Calça Linho,2,211,422
66034,6/12/2019,Iguatemi Campinas,Camisa Estampa,3,113,339
66034,6/12/2019,Iguatemi Campinas,Relógio,4,200,800
66034,6/12/2019,Iguatemi Campinas,Sapato,2,350,700
66034,6/12/2019,Iguatemi Campinas,Camisa Estampa,1,113,113
66035,6/12/2019,Shopping Ibirapuera,Gorro Linho,2,124,248
66035,6/12/2019,Shopping Ibirapuera,Sunga Xadrez,1,116,116
66036,6/12/2019,Parque Dom Pedro Shopping,Mochila Linho,1,311,311
66036,6/12/2019,Parque Dom Pedro Shopping,Calça Estampa,1,177,177
66040,6/12/2019,Bourbon Shopping SP,Meia Linho,2,78,156
66040,6/12/2019,Bourbon Shopping SP,Chinelo,1,60,60
66040,6/12/2019,Bourbon Shopping SP,Pulseira Estampa,3,87,261
66041,6/12/2019,Rio Mar Recife,Short,2,90,180
66041,6/12/2019,Rio Mar Recife,Polo,1,130,130
66042,6/12/2019,Passei das Águas Shopping,Cueca,3,50,150
66043,6/12/2019,Novo Shopping Ribeirão Preto,Polo,1,130,130
66044,6/12/2019,Shopping Ibirapuera,Gorro,2,80,160
66045,6/12/2019,Shopping Vila Velha,Mochila Liso,1,276,276
66045,6/12/2019,Shopping Vila Velha,Sapato Linho,1,391,391
66045,6/12/2019,Shopping Vila Velha,Camisa Estampa,2,113,226
66046,6/12/2019,Salvador Shopping,Chinelo,2,60,120
66046,6/12/2019,Salvador Shopping,Camisa,3,100,300
66046,6/12/2019,Salvador Shopping,Gorro Listrado,3,97,291
66047,6/12/2019,Norte Shopping,Sunga Listrado,2,114,228
66048,6/12/2019,Shopping União de Osasco,Terno,2,700,1400
66048,6/12/2019,Shopping União de Osasco,Cinto Liso,1,209,209
66049,6/12/2019,Shopping Iguatemi Fortaleza,Cinto Listrado,5,214,1070
66049,6/12/2019,Shopping Iguatemi Fortaleza,Camisa Gola V Liso,1,118,118
66050,6/12/2019,Shopping Ibirapuera,Terno Listrado,2,709,1418
66050,6/12/2019,Shopping Ibirapuera,Short Xadrez,3,100,300
66051,6/12/2019,Rio Mar Shopping Fortaleza,Sunga Liso,2,114,228
66052,6/12/2019,Shopping União de Osasco,Mochila Xadrez,1,283,283
66052,6/12/2019,Shopping União de Osasco,Calça Xadrez,4,185,740
66052,6/12/2019,Shopping União de Osasco,Cueca Xadrez,2,60,120
66052,6/12/2019,Shopping União de Osasco,Gorro Estampa,1,93,93
66053,6/12/2019,Passei das Águas Shopping,Mochila Linho,2,311,622
66053,6/12/2019,Passei das Águas Shopping,Calça Linho,1,211,211
66054,6/12/2019,Shopping União de Osasco,Sapato Liso,1,368,368
66054,6/12/2019,Shopping União de Osasco,Camisa Gola V,1,100,100
66054,6/12/2019,Shopping União de Osasco,Tênis Listrado,1,262,262
66054,6/12/2019,Shopping União de Osasco,Bermuda,2,150,300
66055,6/12/2019,Shopping Midway Mall,Pulseira Linho,2,114,228
66055,6/12/2019,Shopping Midway Mall,Camisa Estampa,2,113,226
66056,6/12/2019,Shopping Iguatemi Fortaleza,Terno Linho,1,750,750
66057,6/12/2019,Iguatemi Campinas,Mochila Linho,3,311,933
66057,6/12/2019,Iguatemi Campinas,Meia Listrado,3,37,111
66057,6/12/2019,Iguatemi Campinas,Meia Liso,1,38,38
66058,6/12/2019,Bourbon Shopping SP,Camiseta Estampa,2,196,392
66059,6/12/2019,Shopping Barra,Cueca Linho,2,93,186
66059,6/12/2019,Shopping Barra,Sapato Xadrez,3,368,1104
66061,6/12/2019,Iguatemi Esplanada,Sunga Estampa,2,120,240
66061,6/12/2019,Iguatemi Esplanada,Bermuda Liso,3,157,471
66062,6/12/2019,Center Shopping Uberlândia,Mochila Xadrez,1,283,283
66062,6/12/2019,Center Shopping Uberlândia,Camiseta Listrado,1,197,197
66062,6/12/2019,Center Shopping Uberlândia,Camiseta Liso,1,187,187
66064,6/12/2019,Norte Shopping,Relógio,1,200,200
66064,6/12/2019,Norte Shopping,Relógio Liso,3,216,648
66064,6/12/2019,Norte Shopping,Camisa Gola V Linho,2,145,290
66065,6/12/2019,Shopping Iguatemi Fortaleza,Mochila Listrado,1,275,275
66065,6/12/2019,Shopping Iguatemi Fortaleza,Calça Liso,1,190,190
66066,6/12/2019,Shopping Center Leste Aricanduva,Sapato Listrado,2,363,726
66066,6/12/2019,Shopping Center Leste Aricanduva,Camisa Gola V Liso,3,118,354
66067,6/12/2019,Shopping Iguatemi Fortaleza,Pulseira Listrado,5,79,395
66068,6/12/2019,Shopping Ibirapuera,Polo Estampa,3,138,414
66068,6/12/2019,Shopping Ibirapuera,Chinelo Linho,1,105,105
66068,6/12/2019,Shopping Ibirapuera,Camiseta Estampa,1,196,196
66068,6/12/2019,Shopping Ibirapuera,Mochila Liso,1,276,276
66069,6/12/2019,Novo Shopping Ribeirão Preto,Tênis Estampa,1,256,256
66069,6/12/2019,Novo Shopping Ribeirão Preto,Cueca Xadrez,2,60,120
66070,6/12/2019,Ribeirão Shopping,Sunga Linho,5,149,745
66070,6/12/2019,Ribeirão Shopping,Camiseta Estampa,3,196,588
66070,6/12/2019,Ribeirão Shopping,Mochila Xadrez,2,283,566
66071,6/12/2019,Shopping Vila Velha,Casaco Linho,1,299,299
